NIT,RAZON_SOCIAL,DEPARTAMENTO,MUNICIPIO,CIIU,DESCRIPCION_CIIU
891856718,DUFLO SERVICIOS INTEGRALES SAS ,CUNDINAMARCA,COTA,5611,Expendio a la mesa de comidas preparadas
811030363,DISTRIBUCIONES FARMACEUTICAS HERSON S.A.S,ANTIOQUIA,MEDELLÍN,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
901086046,AMORE GROUP SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,5611,Expendio a la mesa de comidas preparadas
900298074,GVS COLOMBIA SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
830147341,COMERCIALIZADORA DEL CAFE S.A.S. E.S.P.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",3514,Comercialización de energía eléctrica
802012828,AUTOMOTORES DEL LITORAL S.A.,ATLÁNTICO,BARRANQUILLA,4511,Comercio de vehículos automotores nuevos
860402328,INTECPLAST SAS,CUNDINAMARCA,SOACHA,2229,Fabricación de artículos de plástico n.c.p.
901299323,PRIMIUS SAS,ANTIOQUIA,MEDELLÍN,7010,Actividades de administración empresarial
900068426,OPL CARGA S.A.S,SANTANDER,FLORIDABLANCA,4923,Transporte de carga por carretera
805025961,QUESOS LA FLORIDA SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,1040,Elaboración de productos lácteos
900901878,FORTINET COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)"
901312571,CI SIDE BY SIDE SOLUTIONS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4631,Comercio al por mayor de productos alimenticios
830122983,ESRI COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
890400246,INDUSTRIAS DE REFRIGERACION COMERCIAL S.A - EN REORGANIZACIÓN,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2819,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
805011222,FERROVIAL CONSTRUCCION SA SUCURSAL COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4210,Construcción de carreteras y vías de ferrocarril
800041007,PROVIMI S.A,CUNDINAMARCA,MOSQUERA,1090,Elaboración de alimentos preparados para animales
830512304,CLOSTER PHARMA S.A.S EN REORGANIZACIÓN,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
900467665,COOLECHES SAS,TOLIMA,ALVARADO,1040,Elaboración de productos lácteos
830133643,EXTRUSA DE COLOMBIA S.A.S,BOLÍVAR,CARTAGENA DE INDIAS,2030,Fabricación de fibras sintéticas y artificiales
901530638,XIAOMI COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4741,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados"
890399020,FUNDACION CLINICA INFANTIL CLUB NOEL,VALLE DEL CAUCA,SANTIAGO DE CALI,8610,"Actividades de hospitales y clínicas, con internación"
800177119,ESPUMADOS DEL LITORAL S.A.,ATLÁNTICO,BARRANQUILLA,3290,Otras industrias manufactureras n.c.p.
830007710,PEARSON EDUCACION DE COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4761,"Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados"
900582062,COSMOLAC SAS,CUNDINAMARCA,ZIPAQUIRÁ,1040,Elaboración de productos lácteos
800226062,RAPI MERCAR S.A.,MAGDALENA,SANTA MARTA,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
830127647,FMC COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
800014338,LABORATORIOS NATURAL FRESHLY INFABO SAS INSTITUTO FARMACOLOGICO BOTANICO SAS,CUNDINAMARCA,COTA,2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
900468085,ANDIMODA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4771,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados
811034562,LA RECETA Y CIA S.A.S,ANTIOQUIA,MEDELLÍN,1084,Elaboración de comidas y platos preparados
800077552,SERINCO DRILLING S.A.,CUNDINAMARCA,TOCANCIPÁ,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
890300440,CASTILLA AGRICOLA S.A.,VALLE DEL CAUCA,SANTIAGO DE CALI,0124,Cultivo de caña de azúcar
891300043,BEISBOL DE COLOMBIA SAS ,VALLE DEL CAUCA,PALMIRA,2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
830026818,ANCLA Y VIENTO SAS EN REORGANIZACION,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4631,Comercio al por mayor de productos alimenticios
890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,CUNDINAMARCA,FUSAGASUGÁ,8610,"Actividades de hospitales y clínicas, con internación"
830113252,SICTE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4290,Construcción de otras obras de ingeniería civil
860526603,SEGURIDAD EL PENTAGONO COLOMBIANO  SEPECOL LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
900183522,INVERSIONES LATORRE JARAMILLO SAS,QUINDÍO,ARMENIA,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
800035606,CAMPESA SA,SANTANDER,BUCARAMANGA,4511,Comercio de vehículos automotores nuevos
800007193,SAPUGA S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0126,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
900955679,ENDAVA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)"
860002433,UNISYS DE COLOMBIA S A UNISYS DE COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
817001672,COLINAGRO S.A ,CUNDINAMARCA,SOACHA,2012,Fabricación de abonos y compuestos inorgánicos nitrogenados
900387475,LUBRICANTES EL SOL SOCIEDAD POR ACCIONES SIMPLIFICADA,BOYACÁ,DUITAMA,4732,"Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores"
830057186,MUNDIAL DE TORNILLOS S A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
900156826,OFIX SUMINISTROS  Y LOGISTICA SAS,CUNDINAMARCA,TENJO,4690,Comercio al por mayor no especializado
890207299,IBAÑEZ CASTILLA DISTRIBUCIONES S.A.,SANTANDER,GIRÓN,4729,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados"
890319797,COMPAÑIA COLOMBIANA RECICLADORA S.A.S.,VALLE DEL CAUCA,YUMBO,4665,"Comercio al por mayor de desperdicios, desechos y chatarra"
900215394,DROMOS PAVIMENTOS SAS,CUNDINAMARCA,MOSQUERA,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
860028238,FABRICA DE ESPECIAS Y PRODUCTOS EL REY S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1089,Elaboración de otros productos alimenticios n.c.p.
806007073,C.I. MEXICHEM COMPUESTOS COLOMBIA SAS,BOLÍVAR,CARTAGENA DE INDIAS,2013,Fabricación de plásticos en formas primarias
900134841,CARNICOS Y ALIMENTOS S.A.S,ANTIOQUIA,MEDELLÍN,0145,Cría de aves de corral
890900265,COATS CADENA ANDINA S.A. ,RISARALDA,PEREIRA,1311,Preparación e hilatura de fibras textiles
815001802,MADERKIT S.A,VALLE DEL CAUCA,YUMBO,3110,Fabricación de muebles
830111876,DISTRIBUIDORA EL FARO LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4690,Comercio al por mayor no especializado
900400551,UPS SERVICIOS EXPRESOS S A S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5320,Actividades de mensajería
900237844,THE BEST EXPERIENCE IN TECHNOLOGY SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
900204272,GESTION DE SEGURIDAD ELECTRONICA S.A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
822005907,CIAM SAS BIC,CASANARE,TAURAMENA,4290,Construcción de otras obras de ingeniería civil
901168500,GRUPO ALPINA S.A.S   ,CUNDINAMARCA,SOPÓ,6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p."
800049104,LABORATORIO CLINICO COLMEDICOS IPS S.A.S - COLMEDICOS S.A.S,ANTIOQUIA,MEDELLÍN,8621,"Actividades de la práctica médica, sin internación"
900653229,JARDIN EXOTICS S.A.S,ANTIOQUIA,JARDÍN,4631,Comercio al por mayor de productos alimenticios
860002291,EMPRESA COLOMBIANA DE CABLES SAS - EN REORGANIZACIÓN,CUNDINAMARCA,CAJICÁ,2410,Industrias básicas de hierro y de acero
900121964,LOS HORNITOS PANADERIA Y PASTELERIA SAS ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1081,Elaboración de productos de panadería
900512807,TEKMOBILI SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4652,"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
901128762,SANTIPOLLO SAS,VALLE DEL CAUCA,GINEBRA,1011,Procesamiento y conservación de carne y productos cárnicos
890921335,LAUMAYER COLOMBIANA COMERCIALIZADORA S.A,ANTIOQUIA,MEDELLÍN,4690,Comercio al por mayor no especializado
890208316,METROGAS DE COLOMBIA S.A. E.S.P. ,SANTANDER,FLORIDABLANCA,3520,Producción de gas; distribución de combustibles gaseosos por tuberías
901146434,AREA LIMPIA DISTRITO CAPITAL S.A.S E.S.P,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",3811,Recolección de desechos no peligrosos
800152575,AGROPECUARIA LA HACIENDA Y CIA SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
806015201,GESTION SALUD S.A.S.,BOLÍVAR,CARTAGENA DE INDIAS,8699,Otras actividades de atención de la salud humana
890301602,LLOREDA S.A. ACUERDO DE REESTRUCTURACION ,VALLE DEL CAUCA,YUMBO,1032,Elaboración de aceites y grasas de origen vegetal refinados
901406407,LUM LOGISTIC SAS,ANTIOQUIA,MEDELLÍN,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
890928577,ASCENDER SAS,ANTIOQUIA,LA ESTRELLA,1089,Elaboración de otros productos alimenticios n.c.p.
901237134,MEDTRONIC SHARED SERVICES AMERICAS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8211,Actividades combinadas de servicios administrativos de oficina
811044893,AGUA BENDITA SAS,ANTIOQUIA,SABANETA,1410,"Confección de prendas de vestir, excepto prendas de piel"
900570383,ACEROS TURIA DE COLOMBIA S.A.S.,ANTIOQUIA,MEDELLÍN,2410,Industrias básicas de hierro y de acero
890801783,SANCHO BBDO WORLDWIDE INC SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
860039444,QUIMICA COMERCIAL ANDINA SAS ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
890200877,URBANIZADORA DAVID PUYANA SA EN REORGANIZACION,SANTANDER,FLORIDABLANCA,4111,Construcción de edificios residenciales
890325198,REPRESENTACIONES LASTRA SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4690,Comercio al por mayor no especializado
900163464,TRANSPORTES MASA LTDA,CUNDINAMARCA,TENJO,4923,Transporte de carga por carretera
800137486,GRUPO MANSION SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4754,"Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados"
900011545,MANEJO TECNICO DE INFORMACION SA ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5210,Almacenamiento y depósito
890319112,GLOBOVENTAS SA,VALLE DEL CAUCA,YUMBO,4690,Comercio al por mayor no especializado
811009393,LABORATORIOS DELTA SAS,ANTIOQUIA,RIONEGRO,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
901255519,FIGARANTIAS SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.
892000265,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE VILLAVICENCIO E.S.P.,META,VILLAVICENCIO,3600,"Captación, tratamiento y distribución de agua"
860062958,REDES ELECTRICAS SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4690,Comercio al por mayor no especializado
900365205,PROSALON DISTRIBUCIONES S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4773,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
900129872,ZEMOGA S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)"
860350277,SERVICIOS DE INGENIERIA CIVIL SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4290,Construcción de otras obras de ingeniería civil
800141695,IC CONTRUCTORA S A S ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4111,Construcción de edificios residenciales
900071933,CHRYSAL COLOMBIA S.A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2029,Fabricación de otros productos químicos n.c.p.
900007122,DISTRIBUIDORA COLOMBIA GC SAS,ANTIOQUIA,MEDELLÍN,4754,"Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados"
800119647,PETROCASINOS SA,SANTANDER,BUCARAMANGA,5629,Actividades de otros servicios de comidas
800165720,ALCANTARA ASOCIADOS S A S,ANTIOQUIA,ITAGÜÍ,4772,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados
901072109,ALD AUTOMOTIVE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7710,Alquiler y arrendamiento de vehículos automotores
900262186,INVERSIONES VIA TROPICAL SAS,BOLÍVAR,CARTAGENA DE INDIAS,4642,Comercio al por mayor de prendas de vestir
900971687,HUGHES DE COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6130,Actividades de telecomunicación satelital
860027326,PINTURAS EVERY SAS,CUNDINAMARCA,MADRID,2022,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas"
811028538,GRUPO SURTITEX SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4641,"Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico"
900140469,SAR ENERGY SAS EN REORGANIZACION,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0910,Actividades de apoyo para la extracción de petróleo y de gas natural
900185315,OPERADORA COLOMBIANA DE CINES S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5914,Actividades de exhibición de películas cinematográficas y videos
900426105,GROUPM TRADING COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
900012728,PALMACEITE S.A.,MAGDALENA,SANTA MARTA,1031,Extracción de aceites de origen vegetal crudos
819002176,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,MAGDALENA,SANTA MARTA,8610,"Actividades de hospitales y clínicas, con internación"
860002097,SEISSA S.A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7010,Actividades de administración empresarial
860010007,HACIENDA SANTA ANA SAS,CUNDINAMARCA,CHÍA,0141,Cría de ganado bovino y bufalino
800031939,HOSA S.A. EN REORGANIZACION EMPRESARIAL,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0125,Cultivo de flor de corte
802021332,CLINICA CENTRO SA,ATLÁNTICO,BARRANQUILLA,8610,"Actividades de hospitales y clínicas, con internación"
890914515,SOCODA S.A.S,ANTIOQUIA,GUARNE,3110,Fabricación de muebles
800007122,COLEGAS SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4511,Comercio de vehículos automotores nuevos
900156095,"OPERADORES DE ESTACIONES DE SERVICIO LTDA ""OPES LTDA""",VALLE DEL CAUCA,SANTIAGO DE CALI,4731,Comercio al por menor de combustible para automotores
811036875,SERVICIOS GENERALES SURAMERICANA S.A.S.,ANTIOQUIA,MEDELLÍN,6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.
900644255,EMERGIA CUSTOMER CARE COLOMBIA SAS,ANTIOQUIA,SABANETA,8220,Actividades de centros de llamadas (call center)
860500743,SEGURIDAD Y VIGILANCIA INDUSTRIAL COMERCIAL Y BANCARIA SEVIN LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
812003483,PROACTIVA AGUAS DE MONTERÍA S.A. E.S.P.,CÓRDOBA,MONTERÍA,3600,"Captación, tratamiento y distribución de agua"
801004334,MI POLLO SAS,QUINDÍO,ARMENIA,1011,Procesamiento y conservación de carne y productos cárnicos
900877535,CUARZO AMARILLO S.A.S. ,ANTIOQUIA,MEDELLÍN,7010,Actividades de administración empresarial
890329438,CLOROX DE COLOMBIA S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
802005075,ACEITES S.A.,MAGDALENA,SANTA MARTA,1031,Extracción de aceites de origen vegetal crudos
900206027,UNIVERSAL MCCANN SERVICIOS DE MEDIOS LIMITADA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
890911898,STOP S.A.S,ANTIOQUIA,MEDELLÍN,1410,"Confección de prendas de vestir, excepto prendas de piel"
800207192,SYNTOFARMA SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
900315760,SU ALIADO TEMPORAL SA,ATLÁNTICO,BARRANQUILLA,7820,Actividades de empresas de servicios temporales
901020345,PMGROUP ENGINEERING SAS,ANTIOQUIA,MEDELLÍN,0722,Extracción de oro y otros metales preciosos
891801817,COMERCIAL AGRARIA S.A.S,CUNDINAMARCA,FUNZA,4620,Comercio al por mayor de materias primas agropecuarias; animales vivos
890937257,DISTRIBUIDORA LA PARUMA SAS,ANTIOQUIA,LA ESTRELLA,4632,Comercio al por mayor de bebidas y tabaco
900127140,CIA MIGUEL CABALLERO SAS,CUNDINAMARCA,COTA,1410,"Confección de prendas de vestir, excepto prendas de piel"
900678619,PATAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p."
806007650,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,BOLÍVAR,CARTAGENA DE INDIAS,8692,Actividades de apoyo terapéutico
890000439,EMPRESAS PUBLICAS DE ARMENIA ,QUINDÍO,ARMENIA,3600,"Captación, tratamiento y distribución de agua"
800125872,KERALTY S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7010,Actividades de administración empresarial
900324986,NUCLEO CONSTRUCTORA SAS,RISARALDA,PEREIRA,4111,Construcción de edificios residenciales
860044349,G BARCO S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
900249983,AVICOLAS RR DEL ORIENTE SAS ,CUNDINAMARCA,FÓMEQUE,0145,Cría de aves de corral
900068796,INFOTIC S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7020,Actividades de consultoría de gestión
900148768,ENERMAS SAS ESP,SANTANDER,FLORIDABLANCA,3511,Generación de energía eléctrica
830073687,UNITED PARCEL SERVICE CO SUC COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5122,Transporte aéreo internacional de carga
800027374,CI TECNOLOGIA ALIMENTARIA SAS,ANTIOQUIA,ITAGÜÍ,4774,Comercio al por menor de otros productos nuevos en establecimientos especializados
830077380,XERTICA COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
900511135,PISOS Y ENCHAPES RYL SAS,NORTE DE SANTANDER,OCAÑA,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
900935804,SUPPLIES 4 PETS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4792,Comercio al por menor realizado a través de casas de venta o por correo
800161568,SYSTEMGROUP S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8220,Actividades de centros de llamadas (call center)
900268209,NATRIO SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
900554592,BOYDORR SAS,CUNDINAMARCA,CHÍA,4631,Comercio al por mayor de productos alimenticios
900659095,GEMCOAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4661,"Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
805017133,POTENCIA Y TECNOLOGIAS INCORPORADAS S.A. BIC,VALLE DEL CAUCA,SANTIAGO DE CALI,4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
860002566,FLOTA LA MACARENA S A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4921,Transporte de pasajeros
900360001,INNERGY SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0910,Actividades de apoyo para la extracción de petróleo y de gas natural
900697200,COMERCIALIZADORA DE SERVICIOS DEL ATLANTICO SAS,ATLÁNTICO,BARRANQUILLA,9200,Actividades de juegos de azar y apuestas
